CBSACode,democrat,green,republican,total,%democrat,%republican
36340,40712.0,467.0,69668.0,110380.0,0.36883493386483057,0.6311650661351694
36380,23664.0,131.0,36280.0,59944.0,0.39476845055385024,0.6052315494461498
36420,1529999.0,6718.0,2665773.0,4195772.0,0.3646525597673086,0.6353474402326914
36460,62628.0,1094.0,89527.0,152155.0,0.41160658538989847,0.5883934146101015
36500,337256.0,5848.0,239341.0,576597.0,0.5849076564741058,0.4150923435258942
36540,4625716.0,57019.0,6001649.0,10627365.0,0.43526462109845665,0.5647353789015434
36580,81992.0,1734.0,96379.0,178371.0,0.45967113488179134,0.5403288651182087
36620,22551.0,328.0,66647.0,89198.0,0.25281956994551447,0.7471804300544855
36700,128801.0,170.0,61420.0,190221.0,0.6771124113531103,0.32288758864688966
36740,7215829.0,53307.0,6991890.0,14207719.0,0.5078808920700079,0.49211910792999214
36780,518282.0,5715.0,502554.0,1020836.0,0.5077034900806789,0.492296509919321
36820,18456.0,143.0,32980.0,51436.0,0.358814837856754,0.641185162143246
36830,677869.0,6417.0,777029.0,1454898.0,0.46592200965291036,0.5340779903470896
36840,2354151.0,21726.0,2223175.0,4577326.0,0.5143070430203136,0.4856929569796864
36860,359786.0,3506.0,600338.0,960124.0,0.37472868087871986,0.6252713191212802
36900,169036.0,3275.0,433860.0,602896.0,0.2803733977336058,0.7196266022663942
36940,41441.0,725.0,52462.0,93903.0,0.44131710381989925,0.5586828961801007
36980,559517.0,6519.0,845914.0,1405431.0,0.39811061517783514,0.6018893848221649
37020,81541.0,639.0,86683.0,168224.0,0.48471680616321094,0.515283193836789
37060,250678.0,2338.0,435637.0,686315.0,0.3652521072685283,0.6347478927314717
37080,56371.0,0.0,54298.0,110669.0,0.5093657663844438,0.4906342336155563
37100,835049.0,10235.0,722621.0,1557670.0,0.5360885168232039,0.4639114831767961
37120,24359.0,188.0,65016.0,89375.0,0.27254825174825176,0.7274517482517483
37140,393011.0,3769.0,770092.0,1163103.0,0.3378987071652296,0.6621012928347705
37220,28781.0,332.0,48818.0,77599.0,0.3708939548190054,0.6291060451809946
37260,310597.0,3081.0,525916.0,836513.0,0.37129966898302835,0.6287003310169716
37300,207318.0,1438.0,427351.0,634669.0,0.32665531166639616,0.6733446883336038
37340,577919.0,4470.0,766990.0,1344909.0,0.429708627126445,0.570291372873555
37420,7318.0,67.0,42250.0,49568.0,0.14763557133634603,0.8523644286636539
37460,259514.0,1886.0,416085.0,675599.0,0.3841243104267472,0.6158756895732528
37500,632042.0,5504.0,989330.0,1621372.0,0.3898192395082683,0.6101807604917316
37540,425874.0,1529.0,581078.0,1006952.0,0.42293376446940867,0.5770662355305913
37580,68250.0,383.0,195564.0,263814.0,0.258704996702222,0.741295003297778
37620,315975.0,3651.0,439447.0,755422.0,0.4182761423416316,0.5817238576583684
37660,16607.0,230.0,24953.0,41560.0,0.39959095283926854,0.6004090471607315
37740,38598.0,497.0,63233.0,101831.0,0.3790397815989237,0.6209602184010763
37780,8392.0,22.0,7100.0,15492.0,0.541698941389104,0.45830105861089593
37860,373272.0,2529.0,747428.0,1120700.0,0.33307040242705455,0.6669295975729455
37900,1127458.0,9122.0,1449350.0,2576808.0,0.4375405540498167,0.5624594459501834
37940,125500.0,1217.0,254473.0,379973.0,0.33028662562866307,0.6697133743713369
37980,12212004.0,78547.0,8281722.0,20493726.0,0.5958898835672928,0.4041101164327073
38060,2982247.0,23369.0,3654563.0,6636810.0,0.44934946156361266,0.5506505384363873
38100,21293.0,173.0,79399.0,100692.0,0.21146665077662574,0.7885333492233743
38180,24945.0,0.0,50038.0,74983.0,0.33267540642545645,0.6673245935745435
38220,4573206.0,36668.0,5255401.0,9828607.0,0.46529543810226615,0.5347045618977339
38240,84752.0,51.0,162124.0,246876.0,0.34329784993275975,0.6567021500672402
38260,267489.0,3114.0,422355.0,689844.0,0.38775288326056323,0.6122471167394368
38300,6035772.0,54822.0,6980335.0,13016107.0,0.4637156102051097,0.5362843897948902
38340,227792.0,4472.0,78578.0,306370.0,0.7435192740803603,0.25648072591963966
38380,35739.0,88.0,50768.0,86507.0,0.41313419723259387,0.5868658027674061
38420,244606.0,2662.0,413858.0,658464.0,0.3714796860572484,0.6285203139427517
38460,363230.0,3393.0,450910.0,814140.0,0.4461517675092736,0.5538482324907265
38500,273774.0,1756.0,442953.0,716727.0,0.38197807533412304,0.618021924665877
38540,62143.0,920.0,97248.0,159391.0,0.3898777220796657,0.6101222779203342
38580,169616.0,1963.0,220013.0,389629.0,0.43532693921653676,0.5646730607834632
38620,25907.0,0.0,62790.0,88697.0,0.2920842869544629,0.707915713045537
38700,320626.0,3361.0,643026.0,963652.0,0.3327196954917335,0.6672803045082665
38740,539291.0,4925.0,1019077.0,1558368.0,0.3460613924310561,0.653938607568944
38780,19792.0,193.0,29148.0,48940.0,0.40441356763383735,0.5955864323661626
38820,86555.0,1603.0,90552.0,177107.0,0.4887158610331607,0.5112841389668392
38840,280132.0,2443.0,531796.0,811928.0,0.3450207407553379,0.654979259244662
38860,2090845.0,22376.0,2281292.0,4372137.0,0.47822037598547346,0.5217796240145265
38900,7100926.0,79011.0,6610918.0,13711844.0,0.5178680562585164,0.48213194374148366
38920,303154.0,2047.0,414764.0,717918.0,0.42226828133575145,0.5777317186642486
38940,213055.0,1550.0,319153.0,532208.0,0.40032280612091514,0.5996771938790849
39020,69955.0,590.0,86315.0,156270.0,0.4476547001983746,0.5523452998016254
39060,125062.0,1713.0,175527.0,300589.0,0.41605647578587374,0.5839435242141263
39140,163587.0,2733.0,290602.0,454189.0,0.36017384833186183,0.6398261516681382
39220,90831.0,1129.0,129487.0,220318.0,0.41227226100454795,0.587727738995452
39260,17044.0,290.0,48414.0,65458.0,0.26038070212960984,0.7396192978703902
39300,5889877.0,76715.0,5514503.0,11404380.0,0.5164574488047575,0.48354255119524253
39340,112030.0,2792.0,621542.0,733572.0,0.15271847889505052,0.8472815211049495
39380,183780.0,1520.0,152360.0,336140.0,0.5467364788480991,0.453263521151901
39420,40049.0,530.0,42414.0,82463.0,0.4856602354995574,0.5143397645004426
39460,183886.0,1505.0,249456.0,433342.0,0.4243438208158914,0.5756561791841086
39500,791048.0,7984.0,984917.0,1775965.0,0.4454186878682857,0.5545813121317144
39540,238720.0,2436.0,238382.0,477102.0,0.5003542219483464,0.4996457780516535
39580,3588526.0,21726.0,3361365.0,6949891.0,0.5163427742967479,0.48365722570325204
39660,159881.0,830.0,347059.0,506940.0,0.31538446364461276,0.6846155363553872
39700,16383.0,24.0,8417.0,24800.0,0.6606048387096775,0.3393951612903226
39740,393954.0,3494.0,420236.0,814190.0,0.48386003267050687,0.5161399673294931
39780,37699.0,697.0,73414.0,111113.0,0.33928523215105344,0.6607147678489466
39820,121453.0,2131.0,244960.0,366413.0,0.33146476789851886,0.6685352321014811
39860,56162.0,1093.0,63788.0,119950.0,0.4682117548978741,0.5317882451021259
39900,423708.0,4288.0,411727.0,835435.0,0.5071705159587521,0.492829484041248
39940,1243396.0,8524.0,1764088.0,3007484.0,0.4134339534308412,0.5865660465691588
39980,3374399.0,15146.0,1903839.0,5278238.0,0.6393040632120037,0.3606959367879963
40060,1335502.0,9211.0,1738571.0,3074073.0,0.43444056143103954,0.5655594385689605
40080,1182799.0,7653.0,1636070.0,2818869.0,0.41960055610956026,0.5803994438904397
40100,41527.0,19.0,9726.0,51253.0,0.8102354984098492,0.18976450159015082
40140,2863357.0,23453.0,2837908.0,5701265.0,0.5022318731018467,0.4977681268981533
40180,66513.0,916.0,152208.0,218721.0,0.30409974350885377,0.6959002564911463
40220,2589444.0,23256.0,2533923.0,5123367.0,0.5054184094170884,0.49458159058291157
40260,478656.0,3230.0,415487.0,894143.0,0.5353237681221013,0.46467623187789875
40300,45508.0,467.0,68161.0,113669.0,0.4003554179239722,0.5996445820760278
40340,370315.0,5150.0,465940.0,836255.0,0.44282545395842177,0.5571745460415782
40380,6265875.0,43995.0,4496644.0,10762519.0,0.5821940941521219,0.4178059058478782
40420,942547.0,9305.0,1100531.0,2043078.0,0.4613367673676678,0.5386632326323322
40460,970224.0,6194.0,685641.0,1655865.0,0.5859318241523312,0.41406817584766875
40540,24496.0,222.0,54020.0,78516.0,0.3119873656324825,0.6880126343675175
40580,174845.0,0.0,151037.0,325882.0,0.5365285594172123,0.4634714405827876
40620,35152.0,339.0,75684.0,110836.0,0.3171532715002346,0.6828467284997655
40660,195509.0,587.0,294870.0,490379.0,0.39868958499446344,0.6013104150055365
40700,1292986.0,18139.0,1629245.0,2922231.0,0.4424653629367425,0.5575346370632575
40740,33401.0,307.0,65762.0,99163.0,0.3368292609138489,0.6631707390861511
40780,59268.0,632.0,114298.0,173566.0,0.34147240819054425,0.6585275918094557
40820,495733.0,5526.0,837618.0,1333351.0,0.37179482371858574,0.6282051762814143
40860,79972.0,1355.0,62884.0,142856.0,0.5598084784678278,0.4401915215321723
40900,2110090.0,29228.0,1857772.0,3967862.0,0.531795208603525,0.468204791396475
40940,23816.0,191.0,57086.0,80902.0,0.294380855850288,0.705619144149712
40980,264765.0,1418.0,218731.0,483496.0,0.5476053576451512,0.45239464235484883
41060,631777.0,9536.0,911430.0,1543207.0,0.409392259107171,0.590607740892829
41100,2411809.0,29573.0,2925493.0,5337302.0,0.4518779338324869,0.5481220661675131
41140,1423398.0,4564.0,765627.0,2189025.0,0.6502429163668757,0.34975708363312435
41180,11328562.0,103853.0,12419002.0,23747564.0,0.4770410135540639,0.5229589864459361
41220,790174.0,6392.0,493324.0,1283498.0,0.6156410060631181,0.3843589939368819
41400,98218.0,1217.0,130070.0,228288.0,0.43023724418278664,0.5697627558172134
41420,3235070.0,20548.0,3450988.0,6686058.0,0.48385311644021034,0.5161468835597897
41460,435631.0,4842.0,818262.0,1253893.0,0.347422786473806,0.652577213526194
41500,403320.0,5059.0,202681.0,606001.0,0.6655434561989172,0.33445654380108286
41540,1919467.0,28963.0,1911382.0,3830849.0,0.5010552491105758,0.49894475088942425
41620,765581.0,21639.0,982282.0,1747863.0,0.43800972959551177,0.5619902704044882
41660,48589.0,456.0,137932.0,186521.0,0.2605014984907866,0.7394985015092135
41700,1913679.0,14869.0,2373198.0,4286877.0,0.4464039905973509,0.5535960094026491
41740,2993117.0,33979.0,2627293.0,5620410.0,0.5325442449928031,0.467455755007197
41760,31126.0,893.0,55497.0,86623.0,0.35932719947358094,0.6406728005264191
41780,1609200.0,22018.0,1204757.0,2813957.0,0.5718637491617675,0.4281362508382324
41820,875098.0,5598.0,1264665.0,2139763.0,0.4089695914921419,0.5910304085078582
41860,6672769.0,84116.0,2017284.0,8690053.0,0.7678628657385634,0.23213713426143662
41940,2198029.0,19607.0,945874.0,3143903.0,0.6991402088423212,0.30085979115767886
42020,299809.0,6523.0,302040.0,601849.0,0.49814654506362893,0.5018534549363711
42100,482520.0,11061.0,152372.0,634892.0,0.7600032761477543,0.23999672385224574
42140,236323.0,3215.0,78079.0,314402.0,0.7516587044611676,0.24834129553883244
42200,470610.0,8664.0,334855.0,805465.0,0.5842711973828782,0.4157288026171218
42220,748821.0,14324.0,293052.0,1041873.0,0.7187257947945671,0.2812742052054329
42300,119168.0,1602.0,133027.0,252195.0,0.4725232459009893,0.5274767540990107
42340,429886.0,822.0,507650.0,937536.0,0.4585274592122329,0.5414725407877671
42380,57798.0,684.0,117449.0,175247.0,0.32980878417319553,0.6701912158268044
42420,37604.0,592.0,124616.0,162220.0,0.231808654913081,0.768191345086919
42460,1327209.0,14270.0,1719649.0,3046858.0,0.4355992304203215,0.5644007695796784
42540,684441.0,6548.0,635428.0,1319869.0,0.518567372974136,0.4814326270258639
42620,91923.0,500.0,214293.0,306216.0,0.30019006191707814,0.6998099380829219
42660,4838029.0,56339.0,2760866.0,7598895.0,0.6366753324003029,0.36332466759969706
42680,129969.0,950.0,197819.0,327788.0,0.3965032276959498,0.6034967723040502
42700,78734.0,545.0,127785.0,206519.0,0.3812433722805166,0.6187566277194835
42740,28816.0,223.0,55806.0,84622.0,0.34052610432275293,0.659473895677247
42780,21955.0,271.0,51227.0,73182.0,0.30000546582492965,0.6999945341750704
42820,2050187.0,12151.0,1686183.0,3736370.0,0.5487109146042817,0.4512890853957183
42860,63795.0,599.0,157658.0,221453.0,0.28807467047183827,0.7119253295281617
42900,85760.0,1226.0,105494.0,191254.0,0.44840892216633377,0.5515910778336662
42940,51436.0,439.0,165267.0,216703.0,0.23735712011370402,0.762642879886296
42980,1327209.0,14270.0,1719649.0,3046858.0,0.4355992304203215,0.5644007695796784
43020,71804.0,848.0,84738.0,156542.0,0.4586884031122638,0.5413115968877362
43060,49886.0,252.0,114957.0,164843.0,0.30262734844670386,0.6973726515532962
43100,132446.0,1487.0,161437.0,293883.0,0.45067594927232946,0.5493240507276705
43140,257482.0,30.0,432593.0,690075.0,0.373121762127305,0.626878237872695
43180,102821.0,759.0,255250.0,358071.0,0.2871525479583658,0.7128474520416342
43220,147418.0,1748.0,178106.0,325524.0,0.4528636905420184,0.5471363094579816
43260,25912.0,392.0,74023.0,99935.0,0.2592885375494071,0.7407114624505929
43300,86188.0,644.0,211835.0,298023.0,0.28919915576985666,0.7108008442301433
43320,75592.0,517.0,89885.0,165477.0,0.4568127292614684,0.5431872707385317
43340,499603.0,1819.0,678568.0,1178171.0,0.42404964983860577,0.5759503501613942
43380,1329761.0,4681.0,1309679.0,2639440.0,0.5038042160458279,0.4961957839541721
43420,85813.0,1113.0,131351.0,217164.0,0.3951529719474683,0.6048470280525318
43460,484620.0,3914.0,621886.0,1106506.0,0.4379732238234587,0.5620267761765413
43500,244606.0,2662.0,413858.0,658464.0,0.3714796860572484,0.6285203139427517
43580,2363325.0,26966.0,2349549.0,4712874.0,0.5014615285704647,0.49853847142953533
43620,678724.0,5528.0,1068673.0,1747397.0,0.38842003276874115,0.6115799672312588
43660,4833.0,45.0,21584.0,26417.0,0.18295037286595753,0.8170496271340425
43700,511061.0,2311.0,547862.0,1058923.0,0.4826233824366833,0.5173766175633167
43740,498615.0,5644.0,537686.0,1036301.0,0.4811488168012962,0.5188511831987038
43760,50116.0,949.0,72336.0,122452.0,0.4092705713259073,0.5907294286740927
43780,401858.0,4783.0,588009.0,989867.0,0.4059717113511209,0.5940282886488791
43900,1239097.0,8093.0,1448350.0,2687447.0,0.46106844153577725,0.5389315584642227
43940,310316.0,1761.0,504197.0,814513.0,0.3809834833820946,0.6190165166179055
43980,564177.0,3696.0,904936.0,1469113.0,0.3840255991200132,0.6159744008799868
44020,56457.0,792.0,94852.0,151309.0,0.37312387234070676,0.6268761276592932
44060,523943.0,7611.0,645997.0,1169940.0,0.44783749593996275,0.5521625040600373
44100,223567.0,2145.0,276975.0,500542.0,0.4466498315825645,0.5533501684174355
44140,842680.0,20433.0,485120.0,1327800.0,0.6346437716523573,0.3653562283476427
44180,4261695.0,27774.0,4628852.0,8890547.0,0.4793512705123768,0.5206487294876232
44220,2422926.0,15670.0,2158394.0,4581320.0,0.5288707184828827,0.47112928151711736
44260,37901.0,255.0,40101.0,78002.0,0.485897797492372,0.5141022025076281
44300,165356.0,1623.0,161572.0,326928.0,0.5057872069691186,0.4942127930308814
44340,40841.0,137.0,64687.0,105528.0,0.38701576832688955,0.6129842316731104
44420,41115.0,527.0,112751.0,153866.0,0.267213029519192,0.732786970480808
44460,34017.0,820.0,25095.0,59112.0,0.575466910272026,0.424533089727974
44500,12767.0,129.0,49939.0,62706.0,0.20360093133033522,0.7963990686696648
44540,151164.0,1144.0,308760.0,459924.0,0.3286716935841574,0.6713283064158426
44580,68084.0,515.0,58043.0,126127.0,0.539805117064546,0.46019488293545396
44620,291042.0,4483.0,251380.0,542422.0,0.5365600952763715,0.46343990472362845
44660,48007.0,0.0,86383.0,134390.0,0.357221519458293,0.6427784805417069
44700,516007.0,4195.0,449365.0,965372.0,0.534516227941146,0.465483772058854
44740,22045.0,254.0,29594.0,51639.0,0.42690602064331223,0.5730939793566878
44860,46309.0,242.0,108178.0,154487.0,0.2997598503433946,0.7002401496566054
44900,11979.0,5.0,26118.0,38097.0,0.3144342074179069,0.685565792582093
44920,800574.0,8242.0,611497.0,1412071.0,0.5669502454196709,0.4330497545803292
44940,244197.0,636.0,282071.0,526268.0,0.4640164326920884,0.5359835673079115
44980,79482.0,1053.0,124214.0,203696.0,0.3901991202576388,0.6098008797423612
45000,15003.0,339.0,37559.0,52562.0,0.2854343442030364,0.7145656557969636
45020,7181.0,60.0,17378.0,24559.0,0.29239789893725315,0.7076021010627469
45060,1868689.0,16977.0,2138452.0,4007141.0,0.4663397170201897,0.5336602829798103
45140,241997.0,1034.0,612443.0,854440.0,0.28322292963812556,0.7167770703618744
45180,72848.0,218.0,107075.0,179923.0,0.40488431162219396,0.595115688377806
45220,4341327.0,33378.0,4339511.0,8680838.0,0.5001045981966257,0.4998954018033743
45300,3503144.0,27871.0,3488992.0,6992136.0,0.5010119940458824,0.4989880059541176
45340,54488.0,1064.0,14733.0,69221.0,0.7871599659063001,0.2128400340936999
45380,114542.0,685.0,230612.0,345154.0,0.3318576635356971,0.6681423364643029
45460,919024.0,6510.0,1392846.0,2311870.0,0.3975240822364579,0.602475917763542
45500,107672.0,521.0,224380.0,332052.0,0.3242624649151338,0.6757375350848662
45520,26205.0,513.0,27640.0,53845.0,0.48667471445816696,0.513325285541833
45540,244197.0,636.0,282071.0,526268.0,0.4640164326920884,0.5359835673079115
45580,18077.0,12.0,33466.0,51543.0,0.3507168771705178,0.6492831228294822
45620,37093.0,142.0,65882.0,102975.0,0.360213644088371,0.639786355911629
45660,85760.0,1226.0,105494.0,191254.0,0.44840892216633377,0.5515910778336662
45700,21167.0,22.0,43497.0,64664.0,0.327338240752196,0.672661759247804
45740,38764.0,41.0,114883.0,153647.0,0.25229259276132954,0.7477074072386705
45780,2288867.0,10691.0,1677036.0,3965903.0,0.577136405000324,0.42286359499967596
45820,5390192.0,48228.0,6015452.0,11405644.0,0.47258988620020054,0.5274101137997995
45860,221121.0,5413.0,235760.0,456881.0,0.48397941695977725,0.5160205830402227
45900,166581.0,2204.0,213927.0,380508.0,0.4377858021381942,0.5622141978618058
45940,713317.0,6715.0,603579.0,1316896.0,0.5416654010643209,0.45833459893567907
45980,238567.0,1287.0,353908.0,592475.0,0.4026617156842061,0.5973382843157939
46020,128729.0,3329.0,138408.0,267137.0,0.48188382739942426,0.5181161726005757
46060,972982.0,12355.0,820301.0,1793283.0,0.5425702468600885,0.4574297531399115
46100,2519086.0,22091.0,2556749.0,5075835.0,0.4962899700246363,0.5037100299753636
46140,672730.0,352.0,1243589.0,1916319.0,0.3510532432230751,0.6489467567769249
46180,921952.0,5752.0,1390925.0,2312877.0,0.3986169606079355,0.6013830393920645
46220,268382.0,1749.0,494521.0,762903.0,0.3517904635320611,0.6482095364679389
46300,42156.0,334.0,118039.0,160195.0,0.26315428072037206,0.7368457192796279
46340,130847.0,695.0,325821.0,456668.0,0.28652544080163267,0.7134745591983673
46380,114134.0,5051.0,56494.0,170628.0,0.6689054551421807,0.33109454485781936
46460,1357753.0,2868.0,894850.0,2252603.0,0.6027484647760835,0.3972515352239165
46500,248549.0,3889.0,232847.0,481396.0,0.5163088185194725,0.4836911814805275
46520,886402.0,13037.0,512418.0,1398820.0,0.6336783860682575,0.36632161393174245
46540,305140.0,4942.0,373128.0,678268.0,0.449881167915927,0.550118832084073
46620,18552.0,36.0,23957.0,42509.0,0.43642522759886143,0.5635747724011386
46660,179692.0,407.0,202983.0,382675.0,0.4695681714248383,0.5304318285751617
46700,461450.0,3869.0,273952.0,735402.0,0.627479936143769,0.372520063856231
46740,45184.0,206.0,87696.0,132880.0,0.3400361228175798,0.6599638771824202
46780,20207.0,216.0,48579.0,68786.0,0.29376617334922805,0.706233826650772
46820,564177.0,3696.0,904936.0,1469113.0,0.3840255991200132,0.6159744008799868
46860,6107.0,132.0,43923.0,50030.0,0.12206675994403358,0.8779332400559664
46900,5616.0,43.0,16228.0,21844.0,0.2570957700054935,0.7429042299945064
46980,716826.0,6242.0,1082854.0,1799680.0,0.3983074768847795,0.6016925231152205
47020,50110.0,242.0,112094.0,162204.0,0.3089319622204138,0.6910680377795863
47080,4150060.0,29532.0,3409197.0,7559257.0,0.5490036917649446,0.4509963082350554
47180,543892.0,4790.0,818981.0,1362873.0,0.3990775369385115,0.6009224630614884
47220,1186273.0,11681.0,1081973.0,2268246.0,0.522991333391528,0.4770086666084719
47240,37030.0,983.0,12628.0,49658.0,0.7457005920496194,0.2542994079503806
47260,1373354.0,13688.0,1716253.0,3089607.0,0.44450766715637297,0.5554923328436271
47300,198471.0,1834.0,294489.0,492960.0,0.40261075949367087,0.5973892405063291
47340,29586.0,200.0,63028.0,92614.0,0.3194549420174056,0.6805450579825945
47380,143763.0,1065.0,258070.0,401833.0,0.35776802801163665,0.6422319719883633
47420,642130.0,4631.0,563944.0,1206074.0,0.532413434001562,0.4675865659984379
47460,440407.0,5249.0,638085.0,1078492.0,0.40835444305567403,0.591645556944326
47540,28006.0,372.0,83004.0,111010.0,0.25228357805603097,0.747716421943969
47580,731167.0,3148.0,929541.0,1660708.0,0.4402742685649735,0.5597257314350265
47620,666042.0,6135.0,1026181.0,1692223.0,0.3935899701162317,0.6064100298837682
47660,1003618.0,11192.0,1404136.0,2407754.0,0.416827466593348,0.583172533406652
47700,34173.0,92.0,108157.0,142330.0,0.24009695777418674,0.7599030422258133
47780,98468.0,613.0,174195.0,272663.0,0.3611344406831877,0.6388655593168123
47820,172686.0,846.0,247265.0,419951.0,0.4112051167874347,0.5887948832125652
47900,13444900.0,105237.0,11510639.0,24955539.0,0.5387541419161493,0.46124585808385066
47920,681870.0,5076.0,885825.0,1567695.0,0.4349506759924603,0.5650493240075397
47940,280425.0,1858.0,265955.0,546380.0,0.5132416999158095,0.48675830008419047
47980,22352.0,0.0,35330.0,57682.0,0.38750390069692453,0.6124960993030755
48020,3819991.0,31112.0,3985190.0,7805181.0,0.4894173498346803,0.5105826501653197
48060,3819991.0,31112.0,3985190.0,7805181.0,0.4894173498346803,0.5105826501653197
48100,11668.0,75.0,23515.0,35183.0,0.3316374385356564,0.6683625614643436
48140,152652.0,2021.0,171252.0,323904.0,0.47128778897451096,0.528712211025489
48180,917531.0,9933.0,840930.0,1758461.0,0.5217806934586551,0.478219306541345
48220,38902.0,438.0,108146.0,147048.0,0.2645530711060334,0.7354469288939666
48260,4126220.0,35539.0,4464756.0,8590976.0,0.48029700001489933,0.5197029999851006
48300,1351794.0,18989.0,1718828.0,3070622.0,0.44023458439365054,0.5597654156063495
48460,22771.0,197.0,56534.0,79305.0,0.2871319588928819,0.7128680411071181
48540,404623.0,2978.0,619081.0,1023704.0,0.39525390151840767,0.6047460984815923
48580,103754.0,1582.0,144098.0,247852.0,0.41861272049448867,0.5813872795055114
48620,1040052.0,11144.0,1844633.0,2884685.0,0.3605426589038318,0.6394573410961683
48660,628647.0,4265.0,1076030.0,1704677.0,0.3687777801894435,0.6312222198105565
48700,76948.0,965.0,157663.0,234611.0,0.3279812114521484,0.6720187885478516
48780,43553.0,504.0,88856.0,132409.0,0.32892779191746785,0.6710722080825322
48820,44753.0,734.0,57074.0,101827.0,0.4395003289893643,0.5604996710106357
48900,255963.0,0.0,304699.0,560662.0,0.4565370936500066,0.5434629063499934
48940,363230.0,3393.0,450910.0,814140.0,0.4461517675092736,0.5538482324907265
48980,190652.0,538.0,309943.0,500595.0,0.3808507875628003,0.6191492124371998
49020,560707.0,12642.0,513034.0,1073741.0,0.5221994875859263,0.4778005124140738
49080,187188.0,7337.0,142865.0,330053.0,0.5671452766676867,0.4328547233323133
49100,67954.0,1750.0,58036.0,125990.0,0.5393602666878323,0.4606397333121676
49180,1332480.0,3052.0,1546171.0,2878651.0,0.46288348257569256,0.5371165174243074
49220,312417.0,3630.0,431368.0,743785.0,0.4200367041550986,0.5799632958449015
49260,6764.0,0.0,29956.0,36720.0,0.18420479302832243,0.8157952069716775
49300,3374399.0,15146.0,1903839.0,5278238.0,0.6393040632120037,0.3606959367879963
49340,1222359.0,23760.0,943463.0,2165822.0,0.5643857159083249,0.43561428409167513
49380,18428.0,238.0,24173.0,42601.0,0.43257200535198703,0.567427994648013
49420,152320.0,1454.0,208766.0,361086.0,0.42183856477404275,0.5781614352259572
49460,20198.0,0.0,27100.0,47298.0,0.427037084020466,0.572962915979534
49620,850750.0,9417.0,1155749.0,2006499.0,0.42399722103026216,0.5760027789697378
49660,1372358.0,12786.0,1037424.0,2409782.0,0.569494667982415,0.430505332017585
49700,92418.0,1101.0,151179.0,243597.0,0.3793889087304031,0.6206110912695969
49740,94286.0,555.0,128224.0,222510.0,0.4237382589546537,0.5762617410453463
49780,75690.0,882.0,104115.0,179805.0,0.42095603570534745,0.5790439642946525
49820,9829.0,11.0,5126.0,14955.0,0.6572383818121029,0.342761618187897
